Project_Name,Class_Name,Release_ID,Original_NSmells,Actual_Bugginess,Predicted_BPlus,Probability_BPlus_YES,Predicted_B,Probability_B_YES,Transition,Preventable_Actual_Buggy
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/IconResource.java,20,1.0000,NO,NO,0.02000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,20,15.0000,YES,YES,0.96000000,YES,0.93000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,20,2.0000,NO,NO,0.00000000,NO,0.12000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,20,1.0000,NO,NO,0.03000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/GetAclCommand.java,20,2.0000,YES,YES,0.69000000,NO,0.49000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,20,15.0000,YES,YES,0.98000000,YES,0.91000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/Ls2Command.java,20,1.0000,YES,YES,0.65000000,YES,0.59000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,20,8.0000,YES,YES,0.96000000,YES,0.86000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/DeleteCommand.java,20,1.0000,YES,YES,0.76000000,YES,0.59000000,YES_TO_YES,NO
ZOOKEEPER,docs/zookeeperOver.html,20,23.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/GetCommand.java,20,3.0000,YES,YES,0.83000000,YES,0.71000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,20,1.0000,NO,NO,0.03000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZKUtil.java,20,5.0000,YES,YES,0.95000000,YES,0.57000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/AsyncCallback.java,20,1.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/JLineZNodeCompletor.java,20,2.0000,NO,NO,0.03000000,NO,0.19000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java,20,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,20,4.0000,NO,NO,0.01000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java,20,8.0000,NO,NO,0.01000000,NO,0.12000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersDialog.java,20,47.0000,NO,NO,0.01000000,NO,0.13000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java,20,1.0000,YES,YES,0.81000000,YES,0.58000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/SetQuotaCommand.java,20,5.0000,YES,YES,0.73000000,NO,0.40000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/jute/OutputArchive.java,20,3.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/KerberosName.java,20,6.0000,NO,NO,0.01000000,NO,0.19000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,20,9.0000,YES,YES,0.75000000,YES,0.72000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ConnectionBean.java,20,1.0000,YES,YES,1.00000000,YES,0.92000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/NettyServerCnxnFactory.java,20,7.0000,YES,YES,0.97000000,YES,0.93000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java,20,4.0000,YES,YES,0.96000000,YES,0.92000000,YES_TO_YES,NO
ZOOKEEPER,docs/zookeeperObservers.html,20,4.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JVector.java,20,14.0000,NO,NO,0.00000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java,20,10.0000,NO,NO,0.00000000,NO,0.13000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,20,2.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TxnLogSource.java,20,13.0000,NO,NO,0.00000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,20,18.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JFloat.java,20,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,docs/javaExample.html,20,7.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,20,27.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/CsvInputArchive.java,20,12.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ServerAdminClient.java,20,16.0000,NO,NO,0.01000000,NO,0.25000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/SetAclCommand.java,20,1.0000,YES,YES,0.85000000,YES,0.65000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JEntry.java,20,2.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,20,1.0000,YES,YES,0.99000000,YES,0.89000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/huebrowser/zkui/src/zkui/rest.py,20,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java,20,3.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,20,6.0000,NO,NO,0.00000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooKeeperSaslServer.java,20,11.0000,YES,YES,0.63000000,NO,0.32000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/zookeeper/common/AtomicFileOutputStream.java,20,8.0000,YES,YES,0.65000000,NO,0.41000000,YES_TO_NO,YES
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,20,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,20,5.0000,NO,NO,0.01000000,NO,0.18000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,20,1.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JSource.java,20,31.0000,NO,NO,0.01000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,20,4.0000,YES,YES,0.85000000,NO,0.33000000,YES_TO_NO,YES
ZOOKEEPER,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,20,10.0000,NO,NO,0.00000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperAdmin.html,20,36.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,20,21.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/python/test.py,20,4.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/docs/src/documentation/content/xdocs/site.xml,20,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorConnectionPropertiesDialog.java,20,9.0000,NO,NO,0.00000000,NO,0.13000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,20,2.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zkpython/src/python/zk.py,20,13.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/CppGenerator.java,20,1.0000,NO,NO,0.03000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/XmlInputArchive.java,20,17.0000,NO,NO,0.00000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,20,2.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,20,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/version/util/VerGen.java,20,15.0000,NO,NO,0.00000000,NO,0.20000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,20,2.0000,NO,NO,0.01000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JCompType.java,20,1.0000,NO,NO,0.00000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,20,4.0000,NO,NO,0.01000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/SetCommand.java,20,1.0000,YES,YES,0.94000000,YES,0.79000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,20,7.0000,NO,NO,0.01000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ByteBufferOutputStream.java,20,2.0000,NO,NO,0.00000000,NO,0.05000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperOtherInfo.html,20,3.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,20,10.0000,NO,NO,0.00000000,NO,0.18000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java,20,5.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/DataTree.java,20,51.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JString.java,20,1.0000,NO,NO,0.00000000,NO,0.02000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,20,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorTreeViewer.java,20,6.0000,NO,NO,0.00000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Login.java,20,11.0000,YES,YES,0.96000000,YES,0.87000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterOp.java,20,4.0000,NO,NO,0.00000000,NO,0.13000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/python/demo_master_election.py,20,5.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Quotas.java,20,5.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/CsvOutputArchive.java,20,4.0000,NO,NO,0.00000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JFile.java,20,2.0000,NO,NO,0.00000000,NO,0.08000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperStarted.html,20,10.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperQuotas.html,20,5.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/CliCommand.java,20,8.0000,YES,YES,0.78000000,NO,0.22000000,YES_TO_NO,YES
ZOOKEEPER,src/contrib/rest/src/python/demo_queue.py,20,6.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/monitoring/ganglia/zookeeper_ganglia.py,20,5.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,20,2.0000,NO,NO,0.03000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/JsonGenerator.java,20,22.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,20,12.0000,YES,YES,0.69000000,NO,0.38000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java,20,4.0000,YES,YES,0.96000000,YES,0.82000000,YES_TO_YES,NO
ZOOKEEPER,docs/recipes.html,20,18.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/util/KerberosUtil.java,20,5.0000,YES,YES,0.64000000,NO,0.22000000,YES_TO_NO,YES
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,20,3.0000,NO,NO,0.00000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerACL.java,20,3.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java,20,22.0000,YES,YES,0.87000000,YES,0.84000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Version.java,20,4.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperJMX.html,20,9.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,20,39.0000,NO,NO,0.00000000,NO,0.35000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/DataEncryptionManager.java,20,2.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Watcher.java,20,18.0000,NO,NO,0.04000000,NO,0.13000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/util/ConfigUtils.java,21,4.0000,YES,YES,0.76000000,YES,0.65000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JDouble.java,21,1.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,21,3.0000,NO,NO,0.02000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/CGenerator.java,21,1.0000,NO,NO,0.03000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/util/OSMXBean.java,21,9.0000,YES,YES,0.81000000,YES,0.74000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/com/nitido/utils/toaster/Toaster.java,21,5.0000,NO,NO,0.01000000,NO,0.15000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/LsCommand.java,21,2.0000,YES,YES,0.84000000,YES,0.65000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/NIOServerCnxnFactory.java,21,18.0000,YES,YES,0.91000000,YES,0.88000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,21,4.0000,NO,NO,0.05000000,NO,0.09000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,21,11.0000,YES,YES,0.89000000,YES,0.65000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,21,3.0000,NO,NO,0.01000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionSupport.java,21,12.0000,NO,NO,0.01000000,NO,0.13000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/RandomAccessFileReader.java,21,28.0000,YES,YES,0.64000000,NO,0.42000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JField.java,21,1.0000,NO,NO,0.01000000,NO,0.04000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,21,1.0000,NO,NO,0.02000000,NO,0.03000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/client/ConnectStringParser.java,21,3.0000,NO,NO,0.15000000,NO,0.21000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/DelQuotaCommand.java,21,5.0000,YES,YES,0.75000000,YES,0.54000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,21,19.0000,YES,YES,0.84000000,YES,0.79000000,YES_TO_YES,NO
ZOOKEEPER,docs/zookeeperInternals.html,21,13.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/releasenotes.html,21,11.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/util/ZxidUtils.java,21,5.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperConfig.html,21,5.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/common/StringUtils.java,21,1.0000,NO,NO,0.20000000,NO,0.22000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,21,4.0000,YES,YES,0.92000000,YES,0.92000000,YES_TO_YES,NO
ZOOKEEPER,docs/bookkeeperStarted.html,21,8.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/common/PathUtils.java,21,4.0000,YES,YES,0.86000000,YES,0.74000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/RecordWriter.java,21,12.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerCnxnFactory.java,21,8.0000,NO,NO,0.27000000,NO,0.28000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/monitoring/check_zookeeper.py,21,19.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/StaticContent.java,21,1.0000,YES,YES,0.54000000,NO,0.37000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/zookeeper/Op.java,21,2.0000,NO,NO,0.32000000,NO,0.31000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/persistence/Util.java,21,9.0000,YES,YES,1.00000000,YES,0.87000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/Toolbar.java,21,11.0000,NO,NO,0.00000000,NO,0.06000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ClientCnxn.java,21,42.0000,YES,YES,1.00000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,21,28.0000,YES,YES,1.00000000,YES,0.99000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JRecord.java,21,36.0000,NO,NO,0.08000000,NO,0.36000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogEntry.java,21,6.0000,NO,NO,0.01000000,NO,0.19000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/Utils.java,21,15.0000,YES,YES,0.66000000,NO,0.49000000,YES_TO_NO,YES
ZOOKEEPER,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,21,2.0000,NO,NO,0.03333333,NO,0.05666667,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,21,2.0000,NO,NO,0.01000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zkpython/src/examples/watch_znode_for_changes.py,21,3.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ServerStats.java,21,11.0000,YES,YES,0.99000000,YES,0.88000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,21,64.0000,YES,YES,0.99000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/MultiTransactionRecord.java,21,1.0000,YES,YES,0.72000000,YES,0.70000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,21,19.0000,YES,YES,1.00000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ExpiryQueue.java,21,3.0000,YES,YES,0.82000000,YES,0.78000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,21,51.0000,YES,YES,1.00000000,YES,0.95000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/ZooKeeper.java,21,38.0000,YES,YES,1.00000000,YES,0.97000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/Environment.java,21,2.0000,NO,NO,0.03000000,NO,0.13000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,21,29.0000,YES,YES,0.89000000,YES,0.86000000,YES_TO_YES,NO
ZOOKEEPER,docs/zookeeperHierarchicalQuorums.html,21,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,21,5.0000,NO,NO,0.03000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/jute/compiler/JMap.java,21,10.0000,NO,NO,0.00000000,NO,0.10000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/MultiResponse.java,21,3.0000,NO,NO,0.13000000,NO,0.23000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,21,4.0000,YES,YES,0.84000000,YES,0.78000000,YES_TO_YES,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,21,14.0000,NO,NO,0.03000000,NO,0.18000000,NO_TO_NO,NO
ZOOKEEPER,docs/zookeeperTutorial.html,21,5.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/auth/SaslServerCallbackHandler.java,21,3.0000,NO,NO,0.00000000,NO,0.07000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/cli/AclParser.java,21,6.0000,NO,NO,0.13000000,NO,0.30000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,21,4.0000,NO,NO,0.10000000,NO,0.11000000,NO_TO_NO,NO
ZOOKEEPER,docs/bookkeeperStream.html,21,4.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/ZooTrace.java,21,16.0000,NO,NO,0.08000000,NO,0.14000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,21,22.0000,YES,YES,1.00000000,YES,0.98000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,21,1.0000,NO,NO,0.01000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,21,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,21,3.0000,YES,YES,0.95000000,YES,0.57000000,YES_TO_YES,NO
ZOOKEEPER,src/contrib/huebrowser/zkui/src/zkui/utils.py,21,1.0000,NO,NO,0.00000000,NO,0.00000000,NO_TO_NO,NO
ZOOKEEPER,src/contrib/huebrowser/zkui/src/zkui/stats.py,21,2.0000,NO,NO,0.00000000,NO,0.01000000,NO_TO_NO,NO
ZOOKEEPER,src/java/main/org/apache/zookeeper/server/LogFormatter.java,21,6.0000,NO,NO,0.03000000,NO,0.10000000,NO_TO_NO,NO
